                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.2453,                 1.6266,                 1.2792,                0.86325,                0.21515,                0.31502,                0.22033,                 1.2506,                  2.388,                 1.0956,              0.0010967,              0.0010967,              0.0010967
                     16,                 1.2161,                 1.5858,                 1.2703,                0.76935,                0.50606,                0.60548,                0.43606,                 1.0504,                 2.2554,                 1.0146,              0.0010956,              0.0010956,              0.0010956
                     17,                 1.2234,                  1.552,                 1.2795,                0.82857,                0.48788,                0.59182,                0.42635,                 1.2174,                 2.0219,                 1.0247,              0.0010945,              0.0010945,              0.0010945
                     18,                 1.1217,                 1.3767,                 1.2061,                 0.8141,                0.42277,                0.45898,                0.29238,                 1.2801,                 2.3203,                 1.1738,              0.0010934,              0.0010934,              0.0010934
                     19,                 1.1602,                 1.4489,                 1.2327,                0.51313,                0.49697,                0.46228,                0.30171,                 1.0295,                 1.9281,                0.97694,              0.0010923,              0.0010923,              0.0010923
                     20,                 1.1815,                 1.4237,                 1.2435,                0.41197,                0.73182,                0.57984,                0.38028,                 1.1954,                 1.5399,                 1.0785,              0.0010912,              0.0010912,              0.0010912
                     21,                 1.1405,                 1.3582,                 1.2371,                 0.8245,                0.48788,                0.58302,                0.42619,                 1.1538,                 1.8429,                 1.0475,              0.0010901,              0.0010901,              0.0010901
                     22,                 1.1511,                 1.3678,                 1.2509,                 0.4242,                0.59559,                 0.5793,                0.36819,                 1.3702,                 1.9776,                 1.1868,               0.001089,               0.001089,               0.001089
                     23,                 1.1566,                 1.3016,                 1.2651,                0.39322,                0.61933,                0.54803,                 0.3771,                 1.1707,                  1.716,                 1.1534,              0.0010879,              0.0010879,              0.0010879
                     24,                 1.0722,                 1.2419,                 1.1783,                0.48571,                0.70551,                0.65494,                0.45797,                 1.0734,                 1.5571,                 1.0643,              0.0010868,              0.0010868,              0.0010868
                     25,                 1.1324,                  1.277,                 1.2555,                0.81376,                0.55455,                0.63442,                0.43014,                 1.3937,                 1.6437,                 1.2966,              0.0010857,              0.0010857,              0.0010857
                     26,                 1.1153,                 1.2918,                 1.2566,                 0.8314,                0.25152,                0.31104,                0.22134,                 1.1857,                 2.0494,                 1.1273,              0.0010846,              0.0010846,              0.0010846
                     27,                 1.0508,                  1.163,                  1.193,                0.79051,                0.37108,                0.45332,                0.28771,                 1.3164,                 1.9647,                 1.1471,              0.0010835,              0.0010835,              0.0010835
                     28,                 1.0296,                 1.2219,                 1.1756,                0.89882,                 0.4697,                0.57349,                0.39722,                 1.1221,                 1.5051,                 1.1281,              0.0010824,              0.0010824,              0.0010824
                     29,                 1.0925,                 1.1603,                  1.217,                0.77241,                0.59521,                0.58258,                0.41222,                  1.053,                 1.5656,                  1.054,              0.0010813,              0.0010813,              0.0010813
                     30,                 1.0495,                  1.082,                 1.1939,                0.44397,                0.48333,                 0.4919,                0.35422,                 1.2059,                 1.6597,                 1.0899,              0.0010802,              0.0010802,              0.0010802
                     31,                 1.0408,                 1.1058,                 1.1773,                0.62337,                0.68182,                0.66337,                0.44705,                 1.1945,                 1.8928,                 1.0482,              0.0010791,              0.0010791,              0.0010791
                     32,                 1.0312,                 1.1387,                 1.1644,                0.89382,                0.50896,                0.60033,                0.37992,                 1.4083,                 2.1344,                 1.1819,               0.001078,               0.001078,               0.001078
                     33,                0.99405,                  1.068,                 1.1721,                0.79667,                 0.4303,                0.47562,                 0.3173,                 1.1282,                 2.2967,                   1.15,              0.0010769,              0.0010769,              0.0010769
                     34,                 1.0971,                 1.1252,                 1.2156,                0.93765,                 0.4664,                  0.518,                 0.3637,                 1.1879,                 1.9445,                 1.1171,              0.0010758,              0.0010758,              0.0010758
                     35,                  1.032,                 1.1664,                 1.1772,                0.53588,                0.57273,                0.51287,                0.38032,                 1.0308,                 1.7571,                 1.0215,              0.0010747,              0.0010747,              0.0010747
                     36,                0.99997,                 1.0785,                 1.1512,                0.87539,                0.45152,                0.52202,                0.34449,                 1.0956,                 1.7656,                 1.0479,              0.0010736,              0.0010736,              0.0010736
                     37,                0.99882,                 1.0733,                 1.1498,                0.89521,                0.56598,                0.59189,                0.39407,                 1.2011,                 1.9627,                 1.0872,              0.0010725,              0.0010725,              0.0010725
                     38,                 1.0002,                 1.0395,                 1.1622,                0.63582,                0.59697,                0.57508,                0.35139,                 1.3515,                 1.8344,                 1.1909,              0.0010714,              0.0010714,              0.0010714
                     39,                0.98453,                  1.028,                 1.1555,                0.87115,                0.52057,                0.53911,                0.35716,                 1.0294,                 1.6744,                 1.0222,              0.0010703,              0.0010703,              0.0010703
                     40,                  1.058,                 1.0874,                  1.212,                 0.8148,                0.63386,                0.69228,                0.44028,                 1.1848,                 1.6008,                 1.0497,              0.0010692,              0.0010692,              0.0010692
                     41,                0.93163,                0.95195,                 1.1303,                0.69901,                0.65455,                0.64788,                0.42339,                 1.0316,                 1.4735,                0.98827,              0.0010681,              0.0010681,              0.0010681
                     42,                 1.0082,                 1.0338,                 1.1517,                0.91829,                 0.3327,                0.54962,                0.30432,                  1.505,                 1.7836,                 1.3329,               0.001067,               0.001067,               0.001067
                     43,                0.99372,                 1.0148,                 1.1426,                0.97266,                0.41053,                0.52269,                0.32811,                 1.2667,                 1.8557,                 1.1854,              0.0010659,              0.0010659,              0.0010659
                     44,                0.97416,                 1.0172,                  1.144,                0.80678,                0.65123,                0.72911,                0.52064,                 1.4065,                 1.3542,                 1.3162,              0.0010648,              0.0010648,              0.0010648
                     45,                 1.0264,                0.99458,                 1.1843,                0.54073,                0.76932,                0.77693,                0.50555,                 1.3667,                 2.0181,                  1.283,              0.0010637,              0.0010637,              0.0010637
                     46,                0.96004,                 0.9822,                  1.132,                0.51172,                0.71364,                0.72893,                0.50781,                 1.2162,                 1.7596,                 1.1297,              0.0010626,              0.0010626,              0.0010626
                     47,                0.92475,                0.91264,                 1.1101,                0.88691,                0.71922,                0.77881,                0.56988,                 1.0544,                 1.6773,                 1.0301,              0.0010615,              0.0010615,              0.0010615
                     48,                0.90612,                0.91438,                 1.1005,                0.80791,                0.61709,                0.72531,                0.46853,                 1.1911,                  1.795,                 1.0754,              0.0010604,              0.0010604,              0.0010604
                     49,                0.89838,                0.90431,                 1.1072,                0.88364,                0.48788,                0.67864,                0.46453,                 1.1544,                 1.6389,                   1.07,              0.0010593,              0.0010593,              0.0010593
                     50,                0.96083,                0.93867,                 1.1377,                0.82081,                0.65455,                0.68995,                0.48772,                 1.1284,                 1.6897,                 1.0723,              0.0010582,              0.0010582,              0.0010582
                     51,                0.89059,                0.95318,                 1.0887,                0.60338,                0.74021,                  0.741,                 0.5244,                 1.1955,                 1.9534,                 1.1292,              0.0010571,              0.0010571,              0.0010571
                     52,                0.96877,                0.95877,                 1.1541,                0.54157,                0.58891,                0.61205,                0.41662,                  1.306,                 2.0302,                 1.2488,               0.001056,               0.001056,               0.001056
                     53,                0.89868,                0.91953,                 1.1033,                0.65865,                0.44767,                0.59325,                0.38517,                 1.3989,                 2.3523,                 1.3394,              0.0010549,              0.0010549,              0.0010549
                     54,                 0.9071,                0.84769,                 1.1036,                0.56008,                0.65455,                0.62977,                  0.426,                 1.2503,                 2.0899,                  1.132,              0.0010538,              0.0010538,              0.0010538
                     55,                0.84955,                0.84659,                  1.078,                0.59356,                0.64856,                0.62086,                 0.4379,                 1.3604,                 1.7698,                 1.2583,              0.0010527,              0.0010527,              0.0010527
                     56,                 0.8943,                0.87734,                 1.0939,                0.83218,                0.55152,                0.67112,                0.44448,                 1.1517,                  1.786,                 1.0557,              0.0010516,              0.0010516,              0.0010516
                     57,                0.91831,                0.89203,                 1.1112,                0.89093,                0.62783,                0.75984,                0.49358,                 1.1711,                 1.6833,                 1.0606,              0.0010505,              0.0010505,              0.0010505
                     58,                0.94952,                0.90397,                 1.1198,                0.92884,                0.73952,                0.77904,                0.50085,                 1.2413,                  1.809,                 1.0453,              0.0010494,              0.0010494,              0.0010494
                     59,                0.84748,                0.82416,                 1.0668,                0.88999,                0.56532,                0.72324,                0.48038,                  1.132,                 1.5421,                 1.0313,              0.0010483,              0.0010483,              0.0010483
                     60,                0.90565,                 0.9157,                 1.1114,                0.87813,                0.54213,                0.54591,                0.29838,                 1.3441,                 1.8346,                 1.1747,              0.0010472,              0.0010472,              0.0010472
                     61,                0.93966,                0.91283,                  1.137,                0.88653,                0.54801,                0.64528,                0.42193,                 1.3638,                  1.921,                 1.2174,              0.0010461,              0.0010461,              0.0010461
                     62,                0.92084,                0.89226,                 1.1196,                0.55892,                0.58145,                0.62304,                0.39401,                 1.1955,                  1.707,                 1.1337,               0.001045,               0.001045,               0.001045
                     63,                0.91512,                0.82898,                 1.1102,                0.83532,                0.66738,                0.74592,                 0.4212,                  1.134,                 1.8573,                 1.0791,              0.0010439,              0.0010439,              0.0010439
                     64,                0.92058,                0.89878,                 1.1166,                0.83047,                0.50174,                 0.6568,                0.44518,                 1.0214,                 1.9195,                 1.0488,              0.0010428,              0.0010428,              0.0010428
                     65,                0.90879,                0.85995,                  1.111,                0.41786,                0.66698,                0.66652,                0.43909,                 1.0459,                 1.8229,                 1.0898,              0.0010417,              0.0010417,              0.0010417
                     66,                0.87534,                0.83353,                   1.09,                 0.8452,                0.55054,                0.63964,                  0.381,                  1.296,                 2.1534,                 1.1656,              0.0010406,              0.0010406,              0.0010406
                     67,                0.89272,                0.86659,                 1.0886,                 0.7452,                0.77158,                0.77036,                0.51206,                 1.2482,                 1.6088,                 1.0925,              0.0010395,              0.0010395,              0.0010395
                     68,                0.93766,                0.83657,                 1.1123,                0.76868,                0.63278,                0.73933,                0.51128,                 1.1955,                 1.6714,                 1.0694,              0.0010384,              0.0010384,              0.0010384
                     69,                0.82524,                0.75827,                 1.0521,                0.77703,                0.68243,                0.72232,                 0.4975,                  1.184,                 1.9265,                 1.0489,              0.0010373,              0.0010373,              0.0010373
                     70,                0.89685,                0.84716,                  1.082,                 0.7775,                0.68416,                0.75924,                0.46217,                 1.2976,                  1.922,                 1.1778,              0.0010362,              0.0010362,              0.0010362
                     71,                0.88629,                0.85587,                 1.1066,                0.78606,                0.65455,                0.72483,                0.45824,                 1.2111,                 1.4171,                 1.1607,              0.0010351,              0.0010351,              0.0010351
                     72,                0.84584,                0.79627,                 1.0894,                0.69711,                0.48788,                0.56375,                0.34302,                 1.4491,                 1.3213,                 1.3218,               0.001034,               0.001034,               0.001034
                     73,                 0.8325,                0.75885,                 1.0572,                0.71043,                0.72519,                 0.7734,                0.54853,                 1.1508,                 1.3164,                 1.1282,              0.0010329,              0.0010329,              0.0010329
                     74,                0.85072,                0.76218,                 1.0756,                0.69162,                0.69379,                0.72479,                0.50463,                 1.1455,                 1.7245,                 1.0999,              0.0010318,              0.0010318,              0.0010318
                     75,                0.87862,                0.80861,                 1.0992,                0.67858,                0.77273,                0.70261,                0.47576,                 1.2769,                 1.8033,                 1.2021,              0.0010307,              0.0010307,              0.0010307
                     76,                0.81485,                0.73679,                  1.056,                0.73966,                0.70606,                0.72237,                0.53126,                 1.1643,                 1.6692,                 1.0985,              0.0010296,              0.0010296,              0.0010296
                     77,                0.83972,                0.73929,                  1.067,                 0.6457,                0.60606,                0.66803,                0.50299,                0.96152,                 1.9216,                0.98755,              0.0010285,              0.0010285,              0.0010285
                     78,                0.89342,                0.83227,                 1.1032,                0.89499,                0.46426,                 0.5671,                0.39035,                 1.2438,                 1.8872,                 1.0854,              0.0010274,              0.0010274,              0.0010274
                     79,                0.88046,                0.80847,                 1.0859,                 0.8788,                0.57273,                0.71452,                0.50829,                 1.1078,                 1.6787,                 1.0326,              0.0010263,              0.0010263,              0.0010263
                     80,                0.84637,                0.82418,                 1.0781,                0.75261,                0.58788,                0.63515,                 0.4858,                 1.0639,                 1.6806,                 1.0202,              0.0010252,              0.0010252,              0.0010252
                     81,                0.84054,                0.76382,                 1.0832,                0.80125,                0.74154,                 0.7629,                0.54469,                 1.2049,                 1.3246,                 1.1537,              0.0010241,              0.0010241,              0.0010241
                     82,                0.80846,                0.78034,                 1.0581,                0.83554,                0.64545,                0.73524,                0.52525,                 1.0701,                  1.226,                 1.0853,               0.001023,               0.001023,               0.001023
                     83,                0.80734,                0.74755,                 1.0494,                0.68788,                0.68654,                0.70213,                0.48277,                 1.0936,                 1.5496,                 1.1596,              0.0010219,              0.0010219,              0.0010219
                     84,                0.79801,                0.72149,                 1.0521,                0.54352,                 0.7032,                0.69861,                0.47874,                 1.2768,                 1.9725,                  1.249,              0.0010208,              0.0010208,              0.0010208
                     85,                0.82149,                0.79858,                 1.0621,                0.53804,                0.78066,                0.75966,                0.57813,                 1.1634,                 1.9206,                 1.0784,              0.0010197,              0.0010197,              0.0010197
                     86,                0.81304,                0.74831,                 1.0486,                0.41012,                0.61469,                0.51083,                0.30737,                 1.2136,                 2.1574,                 1.1038,              0.0010186,              0.0010186,              0.0010186
                     87,                 0.8144,                0.75502,                 1.0739,                0.60452,                0.66364,                0.64675,                0.44151,                 1.2375,                 1.6158,                 1.0815,              0.0010175,              0.0010175,              0.0010175
                     88,                0.84594,                0.75673,                 1.0667,                0.68455,                0.66364,                0.69513,                0.49708,                 1.1216,                 1.4988,                 1.0816,              0.0010164,              0.0010164,              0.0010164
                     89,                0.78659,                0.71209,                 1.0409,                0.58131,                0.66024,                 0.7132,                0.48053,                  1.257,                 1.8425,                 1.1754,              0.0010153,              0.0010153,              0.0010153
                     90,                 0.8457,                0.81861,                 1.0819,                0.56514,                0.70103,                0.72614,                0.53717,                 1.2281,                 1.7132,                 1.1606,              0.0010142,              0.0010142,              0.0010142
                     91,                0.82487,                0.70911,                 1.0586,                0.83778,                0.64803,                 0.7353,                0.51744,                 1.2054,                 1.9555,                 1.1945,              0.0010131,              0.0010131,              0.0010131
                     92,                0.80306,                0.75931,                 1.0467,                0.67965,                0.51928,                0.70921,                0.46878,                 1.3402,                 1.8896,                 1.3091,               0.001012,               0.001012,               0.001012
                     93,                0.82405,                0.79674,                 1.0656,                0.90057,                 0.5221,                0.67332,                0.41352,                 1.3642,                 1.7202,                 1.2807,              0.0010109,              0.0010109,              0.0010109
                     94,                 0.7705,                0.72208,                 1.0211,                0.65262,                0.67093,                0.73183,                0.49382,                 1.4233,                 1.9842,                 1.3361,              0.0010098,              0.0010098,              0.0010098
                     95,                0.75268,                0.65784,                 1.0301,                0.91237,                0.66871,                0.76665,                0.46687,                  1.416,                  1.554,                 1.3419,              0.0010087,              0.0010087,              0.0010087
                     96,                0.76382,                0.72265,                 1.0323,                0.54905,                0.64031,                0.68998,                 0.4632,                 1.3875,                 1.7847,                 1.2747,              0.0010076,              0.0010076,              0.0010076
                     97,                0.81004,                 0.7576,                 1.0594,                0.44035,                0.64239,                0.66381,                0.43505,                  1.295,                  1.647,                  1.243,              0.0010065,              0.0010065,              0.0010065
                     98,                0.77004,                0.73925,                 1.0489,                0.73869,                0.76364,                0.76218,                0.49181,                 1.1844,                 1.8153,                 1.1849,              0.0010054,              0.0010054,              0.0010054
                     99,                0.76165,                0.69479,                 1.0279,                 0.6766,                0.49281,                0.66725,                0.42012,                  1.402,                 1.8131,                 1.3539,              0.0010043,              0.0010043,              0.0010043
                    100,                0.74541,                0.71142,                 1.0356,                0.69913,                 0.6697,                0.69125,                0.47823,                 1.3216,                  1.738,                 1.3116,              0.0010032,              0.0010032,              0.0010032
                    101,                0.80045,                0.73975,                 1.0705,                0.64927,                 0.7197,                0.73323,                0.51015,                  1.284,                  1.609,                  1.271,              0.0010021,              0.0010021,              0.0010021
                    102,                0.75998,                0.66861,                 1.0228,                0.69851,                0.64065,                0.70918,                0.48457,                   1.18,                 1.5023,                 1.1824,               0.001001,               0.001001,               0.001001
                    103,                0.79238,                0.72315,                 1.0573,                0.76101,                0.69697,                0.70995,                0.47403,                 1.2291,                 1.6772,                 1.1902,             0.00099991,             0.00099991,             0.00099991
                    104,                0.76565,                0.69673,                 1.0527,                  0.508,                0.65898,                0.64853,                0.40264,                 1.4327,                  1.689,                 1.3253,             0.00099881,             0.00099881,             0.00099881
                    105,                0.79855,                0.73787,                 1.0413,                0.66192,                0.46265,                0.45766,                0.29842,                 1.3714,                 1.9595,                 1.3014,             0.00099771,             0.00099771,             0.00099771
                    106,                0.75522,                 0.7099,                 1.0357,                0.62627,                0.52996,                 0.5184,                0.34857,                 1.3344,                 2.0091,                 1.2595,             0.00099661,             0.00099661,             0.00099661
                    107,                0.78195,                0.71289,                 1.0552,                0.63557,                0.69659,                0.76476,                0.54564,                 1.2706,                 1.8244,                 1.2141,             0.00099551,             0.00099551,             0.00099551
                    108,                0.79184,                0.71265,                  1.035,                0.74456,                0.44777,                0.68595,                0.47978,                 1.2171,                 1.6295,                  1.206,             0.00099441,             0.00099441,             0.00099441
                    109,                0.73908,                0.70588,                 1.0259,                0.51846,                0.67273,                 0.6862,                0.43299,                 1.3204,                 1.6668,                 1.2842,             0.00099331,             0.00099331,             0.00099331
                    110,                0.79079,                0.73041,                 1.0507,                0.65725,                0.68577,                0.72075,                0.46682,                 1.3021,                 1.7724,                 1.2553,             0.00099221,             0.00099221,             0.00099221
                    111,                0.78694,                0.71721,                  1.066,                 0.6961,                0.69637,                0.70868,                  0.462,                 1.3012,                 1.9481,                 1.3435,             0.00099111,             0.00099111,             0.00099111
                    112,                0.75464,                0.68876,                 1.0343,                0.58184,                0.60526,                0.68229,                0.44583,                 1.2881,                 1.9978,                 1.1947,             0.00099001,             0.00099001,             0.00099001
                    113,                0.77935,                0.69037,                 1.0252,                0.62482,                0.64702,                0.71536,                0.50184,                 1.4274,                 1.7941,                 1.3661,             0.00098891,             0.00098891,             0.00098891
                    114,                0.79842,                0.69279,                 1.0395,                0.63257,                0.74402,                0.75722,                0.52949,                 1.2673,                 2.1174,                 1.2077,             0.00098781,             0.00098781,             0.00098781
                    115,                0.75072,                0.67132,                 1.0183,                0.88306,                0.70917,                 0.7494,                0.54912,                 1.3429,                 1.7352,                 1.2865,             0.00098671,             0.00098671,             0.00098671
                    116,                0.74662,                0.63366,                 1.0276,                0.85165,                0.72904,                0.72256,                0.52775,                 1.2986,                 1.7983,                 1.3033,             0.00098561,             0.00098561,             0.00098561
                    117,                0.74968,                0.64602,                 1.0096,                0.69847,                0.72874,                0.72876,                0.52125,                 1.2529,                 1.7585,                 1.2636,             0.00098451,             0.00098451,             0.00098451
                    118,                0.74348,                0.62337,                 1.0277,                0.60736,                0.76031,                0.73986,                0.53197,                 1.1621,                 1.8124,                  1.169,             0.00098341,             0.00098341,             0.00098341
                    119,                0.70735,                 0.6299,                0.99964,                 0.6583,                0.73045,                0.75608,                0.51763,                 1.2686,                 1.8178,                 1.2499,             0.00098231,             0.00098231,             0.00098231
                    120,                0.76441,                0.68486,                 1.0372,                0.62155,                0.64545,                0.70313,                0.45933,                 1.1328,                 1.7152,                 1.1344,             0.00098121,             0.00098121,             0.00098121
                    121,                0.73042,                0.66837,                 1.0249,                0.69526,                0.61315,                 0.7031,                   0.48,                 1.2919,                 1.7019,                 1.2444,             0.00098011,             0.00098011,             0.00098011
                    122,                0.71795,                0.64048,                 1.0227,                0.85225,                0.68924,                0.73793,                0.51706,                 1.3656,                 1.8215,                 1.3588,             0.00097901,             0.00097901,             0.00097901
                    123,                0.71861,                0.67763,                 1.0131,                0.87937,                0.57915,                0.70929,                0.49335,                  1.394,                 1.7856,                 1.3495,             0.00097791,             0.00097791,             0.00097791
                    124,                 0.7168,                0.64354,                 1.0237,                0.41552,                  0.705,                0.61077,                0.41103,                 1.2287,                 1.8154,                 1.2217,             0.00097681,             0.00097681,             0.00097681
                    125,                0.72832,                0.63422,                 1.0205,                0.67907,                0.46338,                0.65838,                 0.4081,                 1.2737,                 1.8972,                 1.2879,             0.00097571,             0.00097571,             0.00097571
                    126,                0.71907,                0.66999,                 1.0232,                0.67604,                 0.5142,                0.67766,                0.41417,                 1.4678,                 1.7926,                 1.4934,             0.00097461,             0.00097461,             0.00097461
                    127,                0.71571,                0.65387,                 1.0031,                0.48374,                0.68182,                0.67604,                0.42966,                 1.3688,                 1.6186,                 1.4216,             0.00097351,             0.00097351,             0.00097351
                    128,                0.70994,                0.64743,                 1.0045,                0.65969,                0.53122,                0.60973,                0.37393,                 1.4793,                  1.832,                 1.4796,             0.00097241,             0.00097241,             0.00097241
                    129,                0.73177,                0.68149,                 1.0128,                0.69023,                0.45934,                0.60444,                0.35337,                 1.5976,                 2.0164,                 1.5494,             0.00097131,             0.00097131,             0.00097131
                    130,                0.71449,                 0.6379,                0.99794,                0.52747,                0.67464,                0.71502,                0.47691,                 1.5068,                 1.9856,                 1.3793,             0.00097021,             0.00097021,             0.00097021
                    131,                0.67379,                0.61072,                0.98444,                0.61058,                0.75105,                 0.7484,                0.52022,                  1.361,                 1.7192,                 1.2573,             0.00096911,             0.00096911,             0.00096911
                    132,                0.71472,                  0.665,                 1.0066,                 0.6186,                0.75196,                0.76196,                0.54012,                 1.2247,                 1.6441,                 1.1862,             0.00096801,             0.00096801,             0.00096801
                    133,                0.70335,                 0.6264,                0.99902,                0.69823,                0.73636,                0.76857,                0.54215,                  1.128,                 1.3687,                 1.1471,             0.00096691,             0.00096691,             0.00096691
                    134,                0.73963,                0.67066,                 1.0089,                0.53924,                0.71658,                0.65239,                0.46276,                  1.078,                 1.5471,                 1.1749,             0.00096581,             0.00096581,             0.00096581
                    135,                0.73258,                0.65912,                 1.0311,                0.92975,                0.66364,                0.74439,                0.47964,                 1.1917,                 1.5487,                 1.2048,             0.00096471,             0.00096471,             0.00096471
                    136,                0.68972,                0.62039,                0.99932,                0.60103,                0.68989,                0.76107,                0.44912,                 1.4364,                 1.9682,                 1.4233,             0.00096361,             0.00096361,             0.00096361
                    137,                0.72511,                0.64285,                 1.0315,                0.53949,                0.73333,                 0.7649,                0.55153,                 1.3516,                 2.0477,                 1.3145,             0.00096251,             0.00096251,             0.00096251
                    138,                0.68878,                0.62009,                 1.0174,                0.57765,                0.58617,                0.71517,                0.47076,                 1.4635,                 1.8353,                 1.4069,             0.00096141,             0.00096141,             0.00096141
                    139,                0.72623,                0.62906,                 1.0155,                0.94282,                0.48205,                0.70568,                0.44393,                 1.4226,                 1.5838,                 1.4501,             0.00096032,             0.00096032,             0.00096032
                    140,                0.69866,                0.63893,                  1.015,                0.64746,                0.72443,                0.74285,                0.51769,                 1.2915,                 1.7127,                 1.2509,             0.00095922,             0.00095922,             0.00095922
                    141,                0.73364,                0.62829,                 1.0236,                0.67469,                0.73767,                0.76987,                 0.5231,                 1.4784,                 1.7576,                   1.42,             0.00095812,             0.00095812,             0.00095812
                    142,                0.74438,                0.67795,                 1.0176,                 0.6647,                 0.6694,                0.74009,                0.52286,                  1.374,                 1.5933,                 1.3447,             0.00095702,             0.00095702,             0.00095702
                    143,                0.70489,                0.63839,                 1.0089,                 0.5271,                 0.7384,                0.70994,                0.47999,                 1.3757,                 1.6393,                 1.2373,             0.00095592,             0.00095592,             0.00095592
                    144,                0.68007,                 0.5955,                0.99752,                0.79122,                0.75549,                0.74133,                0.46983,                 1.4018,                 1.8206,                 1.3549,             0.00095482,             0.00095482,             0.00095482
                    145,                0.70377,                0.63724,                 1.0196,                0.66704,                0.52176,                0.77686,                0.52696,                 1.2265,                 1.5115,                  1.229,             0.00095372,             0.00095372,             0.00095372
                    146,                0.70826,                0.61287,                 1.0043,                0.58528,                0.76921,                0.75492,                0.53329,                 1.2014,                 1.5089,                 1.2048,             0.00095262,             0.00095262,             0.00095262
                    147,                0.70032,                0.60998,                0.99911,                0.89683,                0.64061,                0.74205,                0.52436,                 1.0993,                 1.5592,                 1.1347,             0.00095152,             0.00095152,             0.00095152
                    148,                0.71815,                0.63662,                 1.0099,                0.56288,                0.63636,                0.67859,                0.47654,                 1.0854,                 1.7906,                  1.091,             0.00095042,             0.00095042,             0.00095042
                    149,                0.72203,                0.66934,                 1.0241,                0.57459,                0.62727,                0.72213,                0.50069,                 1.1026,                 1.7437,                  1.118,             0.00094932,             0.00094932,             0.00094932
                    150,                0.70481,                0.62947,                 1.0144,                0.87083,                0.64447,                0.76728,                0.53568,                 1.3273,                 1.6749,                 1.2716,             0.00094822,             0.00094822,             0.00094822
                    151,                0.68867,                0.63371,                 1.0055,                0.57593,                0.75044,                0.72243,                 0.4965,                 1.2856,                 1.6824,                   1.22,             0.00094712,             0.00094712,             0.00094712
                    152,                0.63843,                0.56705,                0.95947,                0.65543,                0.74842,                0.76842,                0.53283,                 1.2389,                 1.6903,                 1.2489,             0.00094602,             0.00094602,             0.00094602
                    153,                0.66961,                0.59775,                0.97715,                0.62131,                0.73579,                0.73123,                0.49869,                 1.3658,                 1.9872,                 1.3241,             0.00094492,             0.00094492,             0.00094492
