                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.2344,                 2.3343,                 1.2239,                0.01313,                      1,                0.60456,                0.49568,                0.74415,                 3.6565,                0.84243,             0.00028783,             0.00028783,             0.00028783
                     21,                  1.055,                 2.1774,                 1.1044,                0.01334,                      1,                0.61176,                0.50048,                0.75297,                 3.5977,                0.84701,              0.0002989,              0.0002989,              0.0002989
                     22,                0.91088,                 2.0963,                   1.12,                0.98406,                 0.4096,                 0.6083,                0.50201,                0.77225,                 3.5135,                0.86457,             0.00030961,             0.00030961,             0.00030961
                     23,                0.95621,                 1.9319,                 1.0452,                      1,                 0.1556,                0.67336,                0.54765,                  0.776,                 3.3774,                0.90845,             0.00031996,             0.00031996,             0.00031996
                     24,                  1.028,                  1.831,                  1.135,                      1,                0.23166,                0.67807,                 0.5541,                0.80399,                 3.2265,                0.93604,             0.00032995,             0.00032995,             0.00032995
                     25,                0.97087,                 2.0815,                 1.1857,                      1,                0.24744,                0.67443,                0.55471,                0.83851,                 3.1275,                0.95211,             0.00033958,             0.00033958,             0.00033958
                     26,                 1.0181,                 1.9919,                 1.2021,                      1,                0.24855,                0.67161,                0.55032,                0.85399,                 3.1256,                0.95524,             0.00034885,             0.00034885,             0.00034885
                     27,                0.99847,                 1.8783,                 1.1079,                      1,                0.24682,                0.67791,                0.55851,                0.83305,                 3.2061,                0.94102,             0.00035776,             0.00035776,             0.00035776
                     28,                 1.0582,                 1.7727,                 1.1938,                      1,                0.24682,                0.67791,                0.55851,                0.83305,                 3.2061,                0.94102,             0.00036631,             0.00036631,             0.00036631
                     29,                 1.0039,                 1.7482,                 1.1205,                      1,                0.29337,                0.67418,                0.55351,                0.81604,                 3.2496,                0.92557,              0.0003745,              0.0003745,              0.0003745
                     30,                0.85289,                 1.5157,                 1.0355,                      1,                0.31648,                0.68065,                0.55014,                0.79245,                 3.2865,                0.91775,             0.00038234,             0.00038234,             0.00038234
                     31,                 1.1485,                 2.1362,                 1.1942,                      1,                0.31648,                0.68065,                0.55014,                0.79245,                 3.2865,                0.91775,             0.00038981,             0.00038981,             0.00038981
                     32,                0.90366,                 1.6573,                 1.0489,                      1,                0.33825,                0.69235,                0.55913,                0.78215,                 3.2713,                0.90591,             0.00039692,             0.00039692,             0.00039692
                     33,                 1.0452,                 1.8014,                 1.1566,                      1,                0.35886,                0.71931,                0.56353,                0.75884,                 3.2216,                0.90722,             0.00040367,             0.00040367,             0.00040367
                     34,                0.84596,                 1.5678,                 1.0209,                      1,                0.35886,                0.71931,                0.56353,                0.75884,                 3.2216,                0.90722,             0.00041006,             0.00041006,             0.00041006
                     35,                0.96404,                 1.6825,                 1.1189,                0.94713,                0.38799,                 0.7915,                0.60211,                0.75197,                 3.1291,                0.91871,             0.00041609,             0.00041609,             0.00041609
                     36,                0.87093,                 1.7153,                 1.0612,                0.95564,                0.39361,                0.80255,                0.62206,                0.76668,                 3.0437,                0.92159,             0.00042176,             0.00042176,             0.00042176
                     37,                0.88753,                 1.6656,                 1.0704,                0.95564,                0.39361,                0.80255,                0.62206,                0.76668,                 3.0437,                0.92159,             0.00042707,             0.00042707,             0.00042707
                     38,                0.99605,                 1.5584,                 1.0894,                0.98676,                0.39823,                0.81115,                0.64381,                0.77837,                 3.0223,                0.92324,             0.00043202,             0.00043202,             0.00043202
                     39,                 1.0829,                 2.1161,                  1.107,                      1,                0.35638,                0.80164,                0.63681,                0.79177,                 3.1253,                0.92246,             0.00043662,             0.00043662,             0.00043662
                     40,                 1.1005,                 1.7917,                 1.1571,                      1,                0.35638,                0.80164,                0.63681,                0.79177,                 3.1253,                0.92246,             0.00044085,             0.00044085,             0.00044085
                     41,                0.86544,                 1.4772,                 1.0892,                      1,                0.35731,                0.82428,                  0.665,                0.77413,                 3.1109,                0.93275,             0.00044472,             0.00044472,             0.00044472
                     42,                0.90844,                 1.6796,                 1.0284,                      1,                0.36958,                0.84656,                0.67449,                  0.781,                 3.0125,                0.95138,             0.00044823,             0.00044823,             0.00044823
                     43,                0.85525,                 1.6599,                 1.0192,                      1,                0.36958,                0.84656,                0.67449,                  0.781,                 3.0125,                0.95138,             0.00045138,             0.00045138,             0.00045138
                     44,                  1.035,                 1.8822,                 1.1143,                      1,                0.47424,                0.87595,                0.67074,                0.82033,                 2.9035,                0.97682,             0.00045417,             0.00045417,             0.00045417
                     45,                0.93708,                 1.5862,                 1.0986,                      1,                0.47424,                0.87595,                0.67074,                0.82033,                 2.9035,                0.97682,             0.00045661,             0.00045661,             0.00045661
                     46,                0.92654,                 1.6916,                 1.0134,                0.92832,                0.67404,                0.95388,                0.71262,                0.86309,                 2.7592,                0.96957,             0.00045868,             0.00045868,             0.00045868
                     47,                0.89891,                 1.5402,                 1.0342,                0.92832,                0.67404,                0.95388,                0.71262,                0.86309,                 2.7592,                0.96957,             0.00046039,             0.00046039,             0.00046039
                     48,                 1.0194,                 1.7052,                 1.1339,                0.96985,                0.77181,                0.96508,                0.73504,                0.86337,                 2.6077,                 0.9521,             0.00046174,             0.00046174,             0.00046174
                     49,                0.96208,                 1.5692,                 1.1044,                0.96985,                0.77181,                0.96508,                0.73504,                0.86337,                 2.6077,                 0.9521,             0.00046273,             0.00046273,             0.00046273
                     50,                0.84467,                 1.5646,                 1.0412,                0.92186,                 0.8125,                0.96388,                0.74645,                0.81709,                 2.5728,                0.91443,             0.00046336,             0.00046336,             0.00046336
                     51,                0.90693,                 1.7035,                 1.0665,                0.92186,                 0.8125,                0.96388,                0.74645,                0.81709,                 2.5728,                0.91443,             0.00045904,             0.00045904,             0.00045904
                     52,                0.77546,                 1.3906,                0.94725,                0.87046,                0.83986,                0.96328,                0.78181,                0.77963,                 2.5065,                0.92199,             0.00045904,             0.00045904,             0.00045904
                     53,                0.86337,                 1.3465,                 1.0087,                0.87046,                0.83986,                0.96328,                0.78181,                0.77963,                 2.5065,                0.92199,             0.00045005,             0.00045005,             0.00045005
                     54,                 1.1218,                 1.6037,                 1.1938,                0.87743,                0.82461,                0.97026,                0.79012,                0.80768,                 2.4315,                0.94807,             0.00044105,             0.00044105,             0.00044105
                     55,                0.97453,                 1.6216,                 1.1317,                0.87743,                0.82461,                0.97026,                0.79012,                0.80768,                 2.4315,                0.94807,             0.00043205,             0.00043205,             0.00043205
                     56,                0.99919,                 1.6111,                 1.0922,                0.90494,                0.80704,                0.97263,                0.78123,                 0.8544,                 2.4203,                0.99147,             0.00042305,             0.00042305,             0.00042305
                     57,                0.91117,                 1.4699,                 1.1105,                0.90494,                0.80704,                0.97263,                0.78123,                 0.8544,                 2.4203,                0.99147,             0.00041405,             0.00041405,             0.00041405
                     58,                0.93193,                 1.4418,                 1.0554,                0.83329,                0.87726,                 0.9706,                0.79828,                0.76604,                 2.3422,                0.96237,             0.00040505,             0.00040505,             0.00040505
                     59,                0.84824,                 1.3953,                 1.0354,                0.83329,                0.87726,                 0.9706,                0.79828,                0.76604,                 2.3422,                0.96237,             0.00039605,             0.00039605,             0.00039605
                     60,                0.86875,                 1.4758,                 1.0225,                0.80175,                0.86807,                0.96617,                0.81803,                0.69107,                 2.2447,                0.96189,             0.00038705,             0.00038705,             0.00038705
                     61,                 1.0717,                 2.0489,                 1.3001,                0.80175,                0.86807,                0.96617,                0.81803,                0.69107,                 2.2447,                0.96189,             0.00037805,             0.00037805,             0.00037805
                     62,                0.78176,                  1.315,                  1.009,                0.74737,                0.90084,                0.94652,                 0.7884,                0.74042,                 2.1886,                0.99024,             0.00036905,             0.00036905,             0.00036905
                     63,                0.88926,                 1.7085,                 1.0372,                0.74737,                0.90084,                0.94652,                 0.7884,                0.74042,                 2.1886,                0.99024,             0.00036005,             0.00036005,             0.00036005
                     64,                0.85118,                 1.4304,                 1.1042,                0.75695,                0.94819,                0.92686,                0.78346,                0.72559,                 2.0728,                 1.0013,             0.00035106,             0.00035106,             0.00035106
                     65,                0.77514,                  1.267,                0.96429,                0.75695,                0.94819,                0.92686,                0.78346,                0.72559,                 2.0728,                 1.0013,             0.00034206,             0.00034206,             0.00034206
                     66,                0.78081,                 1.6873,                0.97986,                0.76963,                 0.9751,                0.93003,                0.80065,                0.65827,                 1.9301,                0.97932,             0.00033306,             0.00033306,             0.00033306
                     67,                0.78007,                 1.3248,                0.99115,                0.76963,                 0.9751,                0.93003,                0.80065,                0.65827,                 1.9301,                0.97932,             0.00032406,             0.00032406,             0.00032406
                     68,                0.90339,                 1.6016,                 1.1154,                0.83062,                0.98255,                0.95523,                0.82232,                0.63577,                 1.7355,                0.97102,             0.00031506,             0.00031506,             0.00031506
                     69,                0.76336,                 1.2933,                 1.0197,                0.83062,                0.98255,                0.95523,                0.82232,                0.63577,                 1.7355,                0.97102,             0.00030606,             0.00030606,             0.00030606
                     70,                0.69387,                 1.1517,                0.94974,                0.87822,                0.99839,                0.96821,                0.85886,                0.62012,                 1.5835,                0.96249,             0.00029706,             0.00029706,             0.00029706
                     71,                0.78642,                 1.1847,                 1.0022,                0.87822,                0.99839,                0.96821,                0.85886,                0.62012,                 1.5835,                0.96249,             0.00028806,             0.00028806,             0.00028806
                     72,                0.86731,                 1.6947,                 1.1076,                0.87815,                      1,                0.97417,                0.86372,                0.60308,                 1.4628,                 0.9584,             0.00027906,             0.00027906,             0.00027906
                     73,                0.77907,                 1.3162,                 1.0825,                0.87815,                      1,                0.97417,                0.86372,                0.60308,                 1.4628,                 0.9584,             0.00027006,             0.00027006,             0.00027006
                     74,                 1.0181,                 1.6471,                 1.1259,                0.90141,                0.97803,                 0.9825,                0.87764,                0.57601,                 1.4236,                0.94466,             0.00026106,             0.00026106,             0.00026106
                     75,                0.85421,                 1.3704,                 1.0418,                0.90141,                0.97803,                 0.9825,                0.87764,                0.57601,                 1.4236,                0.94466,             0.00025207,             0.00025207,             0.00025207
                     76,                0.88432,                 1.2685,                 1.0534,                0.94164,                0.96975,                  0.995,                0.89183,                0.56636,                 1.3901,                0.93513,             0.00024307,             0.00024307,             0.00024307
                     77,                0.77611,                 1.3054,                 1.0027,                0.94164,                0.96975,                  0.995,                0.89183,                0.56636,                 1.3901,                0.93513,             0.00023407,             0.00023407,             0.00023407
                     78,                0.77594,                   1.46,                 1.0682,                0.94062,                0.95782,                0.99324,                0.87851,                0.55674,                 1.3833,                0.93145,             0.00022507,             0.00022507,             0.00022507
                     79,                0.70712,                 1.0671,                0.95449,                0.94062,                0.95782,                0.99324,                0.87851,                0.55674,                 1.3833,                0.93145,             0.00021607,             0.00021607,             0.00021607
                     80,                 0.8139,                 1.2981,                0.98351,                 0.9524,                0.96451,                0.99324,                0.87648,                0.55636,                 1.3247,                0.92845,             0.00020707,             0.00020707,             0.00020707
                     81,                0.91327,                 1.6816,                  1.104,                 0.9524,                0.96451,                0.99324,                0.87648,                0.55636,                 1.3247,                0.92845,             0.00019807,             0.00019807,             0.00019807
                     82,                 0.8855,                 1.5163,                 1.0841,                0.95788,                0.95491,                0.99324,                0.88414,                0.57268,                 1.3071,                0.93081,             0.00018907,             0.00018907,             0.00018907
                     83,                0.78541,                 1.2601,                 1.0522,                0.95788,                0.95491,                0.99324,                0.88414,                0.57268,                 1.3071,                0.93081,             0.00018007,             0.00018007,             0.00018007
                     84,                0.77437,                 1.2225,                0.95419,                0.95745,                0.99464,                  0.995,                0.87843,                 0.5855,                 1.2793,                0.93775,             0.00017107,             0.00017107,             0.00017107
                     85,                0.72894,                 1.3077,                0.98599,                0.95745,                0.99464,                  0.995,                0.87843,                 0.5855,                 1.2793,                0.93775,             0.00016207,             0.00016207,             0.00016207
                     86,                 0.7303,                 1.3459,                 1.0532,                 0.9567,                      1,                  0.995,                0.86449,                0.58122,                 1.2711,                0.94062,             0.00015308,             0.00015308,             0.00015308
                     87,                0.75121,                 1.2581,                0.96122,                 0.9567,                      1,                  0.995,                0.86449,                0.58122,                 1.2711,                0.94062,             0.00014408,             0.00014408,             0.00014408
                     88,                0.84872,                 1.2943,                 1.0801,                0.96116,                0.99736,                  0.995,                0.86331,                0.56287,                 1.2578,                0.93908,             0.00013508,             0.00013508,             0.00013508
                     89,                0.71812,                 1.2769,                0.98469,                0.96116,                0.99736,                  0.995,                0.86331,                0.56287,                 1.2578,                0.93908,             0.00012608,             0.00012608,             0.00012608
                     90,                 0.7457,                 1.3257,                 1.0009,                0.95976,                0.98994,                  0.995,                 0.8764,                0.54461,                  1.235,                0.93473,             0.00011708,             0.00011708,             0.00011708
                     91,                0.87527,                 1.5716,                 1.2058,                0.95976,                0.98994,                  0.995,                 0.8764,                0.54461,                  1.235,                0.93473,             0.00010808,             0.00010808,             0.00010808
                     92,                 0.7198,                 1.6232,                 1.0303,                0.96244,                0.99341,                  0.995,                0.88043,                0.52847,                 1.2302,                0.92732,             9.9081e-05,             9.9081e-05,             9.9081e-05
                     93,                0.69235,                 1.4757,                 1.0004,                0.96244,                0.99341,                  0.995,                0.88043,                0.52847,                 1.2302,                0.92732,             9.0082e-05,             9.0082e-05,             9.0082e-05
                     94,                0.71384,                 1.5053,                0.95403,                0.96515,                0.99586,                  0.995,                0.88507,                 0.5218,                 1.2359,                0.91998,             8.1083e-05,             8.1083e-05,             8.1083e-05
                     95,                0.85349,                 1.7984,                 1.1764,                0.96515,                0.99586,                  0.995,                0.88507,                 0.5218,                 1.2359,                0.91998,             7.2084e-05,             7.2084e-05,             7.2084e-05
                     96,                 1.0232,                 1.8847,                 1.2315,                0.96409,                0.99526,                  0.995,                0.88512,                0.52289,                 1.2421,                0.91667,             6.3085e-05,             6.3085e-05,             6.3085e-05
                     97,                0.73925,                 1.5446,                 1.0314,                0.96409,                0.99526,                  0.995,                0.88512,                0.52289,                 1.2421,                0.91667,             5.4086e-05,             5.4086e-05,             5.4086e-05
